,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
1750,GCA_008086185.1,GCA_008086185.1_ASM808618v1_genomic,s__algicola (UID2846),99.67,0.33,0.0,98.02,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bizionia;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Bizionia,Bizionia sp.,118,118,3386983,3386983,0.0,8,147825,8,147825,28,26928,28,26928,433232,433232,18,79.744,0.34858,0.03996,High,3011,2344,1212,1943,50,77.84789106609101,40.252407837927606,64.53005645964795,1.6605778811026235,ASM808618v1,,,,,,Contig,Spades v. 3.9,Spades v. 3.9,John P. Bowman,PRJNA516480,SAMN10790304,,Bizionia gelidisalsuginis strain IC164(T),,,,Suzanne M. Rea,2002,"Genome sequence of the type strain of Bizionia gelidisalsuginis strain IC164(T), isolated from coastal sea-ice brine collected from the Vestfold Hills region of Eastern Antarctica.",2019-08-25T00:00:00Z,john.bowman@utas.edu.au,,118.0,,ACAM:1057,1 m,,,,,,,,,sea ice,,,,,,,,,,,John,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/086/185/GCA_008086185.1_ASM808618v1,,GCF_008086185.1,VSKN01000000,,Bizionia gelidisalsuginis strain IC164,,Full,WGS,,Antarctica:Vestfold Hills,Vestfold Hills,Antarctica,,,,,,,,,,,,,,,,,,,,,John P. Bowman,strain=IC164,,,,,Antarctica,,Antarctic coastal sea-ice brine,Bowman,-68,,78,,,,,,,,University of Tasmania,291188.0,,Bizionia gelidisalsuginis,Bizionia gelidisalsuginis,,temperature:-5 C,,identical,,,,,,2019-01-22T00:00:00.000,,,representative genome,3001.0,,assembly from type material,Major,,,SAMN10790304,BizgelIC164,cell culture,2019/08/25,University of Tasmania,220x,,Illumina HiSeq,Illumina,,,291188.0,,,IC164,,,"Microbe, viral or environmental",Microbe.1.0,University of Tasmania,,,291188.0,-5 C,,,,,type strain of Bizionia gelidisalsuginis,Yes,,latest,VSKN00000000.1,,Marine,False,Marine
1751,GCA_008086205.1,GCA_008086205.1_ASM808620v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algorimicrobium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algorimicrobium,Algorimicrobium sp.,19,19,3364265,3364265,0.0,1,1978609,1,1978609,4,222071,4,222071,1978609,1978609,7,99.457,0.34157,0.02051,High,3080,2403,1261,1963,57,78.01948051948051,40.941558441558435,63.733766233766225,1.8506493506493509,ASM808620v1,,5 m,,,,Contig,Spades v. 3.9,Spades v. 3.9,John P. Bowman,PRJNA516480,SAMN10790221,,Bizionia myxarmorum strain ADA-4(T) type strain,,,,Suzanne M. Rea,2002,"Genome sequence of the type strain of Bizionia myxarmorum strain ADA-4(T), isolated from copepods collected from a saline pond of Vestfold Hills, Eastern Antarctica.",2019-08-25T00:00:00Z,john.bowman@utas.edu.au,,19.0,,ACAM:1058,1 m,,,,,,,,,polar saline lakes,,,,,,,,,,,John,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/086/205/GCA_008086205.1_ASM808620v1,,GCF_008086205.1,VSKK01000000,,Bizionia myxarmorum strain ADA-4,,Full,WGS,,Antarctica:Vestfold Hills,Vestfold Hills,Antarctica,,,,,,,,,,,,,,,,,,,,,John Bowman,strain=ADA-4,,,,,Antarctica,,Antarctic saline pond copepod,Bowman,-68,,78,,,,,,,,University of Tasmania,291186.0,,Bizionia myxarmorum,Bizionia myxarmorum,,temperature:-1 C,,identical,,,,,,2019-01-22T00:00:00.000,,,representative genome,3019.0,,assembly from type material,Major,,,SAMN10790221,BizmyADA4,cell culture,2019/08/25,University of Tasmania,200x,,Illumina HiSeq,Illumina,,,291186.0,,,ADA-4,,,"Microbe, viral or environmental",Microbe.1.0,University of Tasmania,,,291186.0,-1 C,,,,,type strain of Bizionia myxarmorum,Yes,,latest,VSKK00000000.1,,Marine,False,Marine
1753,GCA_008124785.1,GCA_008124785.1_ASM812478v1_genomic,s__algicola (UID2847),99.62,0.57,0.0,96.77,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp.,29,29,3494383,3494383,0.0,4,296688,4,296688,11,96451,11,96451,620834,620834,13,95.46,0.36073,0.03651,High,3136,2480,1276,2063,54,79.08163265306123,40.688775510204074,65.78443877551021,1.7219387755102038,ASM812478v1,,,,,,Contig,Spades v. 3.6.2,Spades v. 3.6.2,,PRJNA335181,SAMN12255749,,Aquimarina intermedia DSM 17527,,,,,,Keywords: GSC:MIxS;MIGS:5.0,2019-08-29T00:00:00Z,,,29.0,,DSM:17527,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/124/785/GCA_008124785.1_ASM812478v1,,GCF_008124785.1,VNHU01000000,,Aquimarina intermedia strain DSM 17527,,Full,WGS,,Russia,,Russia,,,,,,,,,,,,,,,,,,,,,,strain=DSM 17527,,,,,,,,,,,,,,,,,,,DOE Joint Genome Institute,350814.0,,Aquimarina intermedia,Aquimarina intermedia,,,,identical,,,,,,2019-07-11T00:00:00.000,,,representative genome,3132.0,,assembly from type material,Major,,,SAMN12255749,,,2019/08/29,DOE Joint Genome Institute,332.0x,,Illumina HiSeq,Illumina,,,350814.0,,,DSM 17527,,,MIGS.ba,MIGS.ba.5.0,DOE Joint Genome Institute,,,350814.0,,,,,,type strain of Aquimarina intermedia,Yes,,latest,VNHU00000000.1,,,False,Unclassified
1755,GCA_008244555.1,GCA_008244555.1_ASM824455v1_genomic,k__Bacteria (UID2565),99.82,1.08,0.0,94.42,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,30,30,3859105,3859105,0.0,4,339618,4,339618,11,135670,11,135670,607034,607034,14,99.547,0.35618,0.05986,High,3551,2781,1380,2286,111,78.3159673331456,38.86229231202479,64.37623204731062,3.125880033793297,ASM824455v1,,,,,,Contig,Spades v. 5.0.0.0,Spades v. 5.0.0.0,,PRJNA562455,SAMN12640988,,Pathogen: clinical or host-associated sample from Elizabethkingia anophelis,,,,Balaji Veeraraghavan,27-Jun-2019,Genome analysis and Antimicrobial Susceptibility Patterns of Elizabethkingia anophelis isolated from clinical specimen,2019-09-02T00:00:00Z,agilakpragasam@gmail.com,,30.0,,,,,,,,,,,,,,,,,,,,,,,Agila Kumari,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/555/GCA_008244555.1_ASM824455v1,,GCF_008244555.1,VTFI01000000,,Elizabethkingia anophelis strain BP8467,,Full,WGS,,India: Vellore,Vellore,India,,,Homo sapiens,,Bacteremia,,,Bacteremia,"Human, Homo sapiens",Homo sapiens,,,,,,,,,,,,strain=BP8467,,,,,India,,blood,Pragasam,12.925471,,79.133805,,,,,,,,Christian Medical College,1117645.0,,Elizabethkingia anophelis,Elizabethkingia anophelis,,,,identical,,,,,,2019-08-27T00:00:00.000,,,,3471.0,,,Major,,,SAMN12640988,BP8467,,2019/09/02,Christian Medical College,150.0x,,IonTorrent,IonTorrent,,,1117645.0,,,BP8467,,,Pathogen.cl,Pathogen.cl.1.0,Christian Medical College,,,1117645.0,,,,,,,,,latest,VTFI00000000.1,,Non_marine,False,Non_marine
1756,GCA_008274625.1,GCA_008274625.1_ASM827462v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,17,17,4983760,4983760,0.0,2,576644,2,576644,6,268355,6,268355,2346872,2346872,9,98.912,0.36449,0.04115,High,4461,3406,1580,2731,106,76.35059403721137,35.418067697825606,61.219457520735276,2.376148845550325,ASM827462v1,,,,,,Scaffold,Abyss v. 2.0,Abyss v. 2.0,,PRJNA560747,SAMN12598862,,Chryseobacterium sp. Gsoil 183 isolated from ginseng field,,,,,2006-03,Draft genome sequence of Chryseobacterium sp. Gsoil 183,2019-09-04T00:00:00Z,woo1582@naver.com,,17.0,,,,,,,,,,,,,,,,,,,,,,,Wan-Taek,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/274/625/GCA_008274625.1_ASM827462v1,,GCF_008274625.1,VTRU01000000,,Chryseobacterium sp. Gsoil 183,,Full,WGS,,South Korea: Pocheon,Pocheon,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=Gsoil 183,,,,,South Korea,,ginseng field,Im,,,,,,,,,,,Hankyong National University,1807141.0,,Chryseobacterium sp. Gsoil 183,Chryseobacterium sp. Gsoil 183,,,,identical,,1.0,,,,2019-08-19T00:00:00.000,,,,4370.0,,,Major,,,SAMN12598862,Chryseobacterium sp. Gsoil 183 isolated from ginseng field,whole organism,2019/09/04,Hankyong National University,30.0x,,Illumina HiSeq,Illumina,,,1807141.0,,,Gsoil 183,,,"Microbe, viral or environmental",Microbe.1.0,Hankyong National University,,,1807141.0,,,,,,,,,latest,VTRU00000000.1,,,False,Non_marine
1758,GCA_008329825.1,GCA_008329825.1_ASM832982v1_genomic,f__Flavobacteriaceae (UID2817),99.65,1.34,33.33,92.95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium johnsoniae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium johnsoniae,1,1,5855069,5854969,0.002,1,5855069,1,5854969,1,5855069,1,5854969,5855069,5854969,1,100.0,0.33982,0.0,Medium,5046,3870,1826,3088,239,76.69441141498217,36.18707887435593,61.19698771304003,4.736424891002773,ASM832982v1,,,,,,Chromosome,Falcon v. 0.3.0,Falcon v. 0.3.0,,PRJNA486986,SAMN09870173,,Microbe sample from Flavobacterium johnsoniae,,,,,2016,Genome sequences of Flavobacterium johnsoniae associated with cucumber leaves infected by the downy mildew pathogen Pseudoparanospora cubensis,2019-09-09T00:00:00Z,kchilds@plantbiology.msu.edu,,1.0,,,,,,,,,,,,,,,,,,,,,,,Kevin,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/329/825/GCA_008329825.1_ASM832982v1,,GCF_008329825.1,CP031763,,Flavobacterium johnsoniae strain FJ001,,Full,Complete,,USA:North Carolina,North Carolina,USA,,,Cucumis sativus,,,,,,"Cucumber, Cucumis sativus",Cucumber,,,,,,,,,,,,strain=FJ001,,,,,USA,,,Childs,,,,,,,,,,,Michigan State University,986.0,,Flavobacterium johnsoniae,Flavobacterium johnsoniae,,,,identical,,,,,,2019-09-01T00:51:27.237,,,,,,,Major,,,SAMN09870173,FJ002,metagenomic assembly,2019/09/09,Michigan State University,60.0x,,PacBio RSII,PacBio,,,986.0,,,FJ001,,,"Microbe, viral or environmental",Microbe.1.0,Michigan State University,,,986.0,,,,,,,,,latest,,,,True,Unclassified
1759,GCA_008367235.1,GCA_008367235.1_ASM836723v1_genomic,s__algicola (UID2846),99.34,0.99,0.0,94.39,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Uncl. Flavobacteriaceae,Uncl. Flavobacteriaceae sp.,20,20,4907048,4907048,0.0,2,982853,2,982853,6,332057,6,332057,1574046,1574046,8,98.292,0.41514,0.04846,High,4185,3300,1592,2646,154,78.85304659498208,38.04062126642771,63.225806451612904,3.679808841099164,ASM836723v1,,20 m,,,,Contig,Spades v. 3.8.0,Spades v. 3.8.0,,PRJNA563141,SAMN12669200,,Microbe sample from Flavobacteriaceae bacterium S2-4-21,,,,Zhaobin Huang,Nov-2018,"Paraeuzebyella sediminis gen. nov., sp. nov., a Novel Marine Bacterium in the Family Flavobacteriaceae",2019-09-10T00:00:00Z,zbhuangemail@gmail.com,,20.0,,KCTC:72152,,,,,,,,,,,,,,,,,,,,,Zhaobin,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/367/235/GCA_008367235.1_ASM836723v1,,GCF_008367235.1,VTZS01000000,,Flavobacteriaceae bacterium S2-4-21,,Full,WGS,,"China: Quanzhou, Fujian","Quanzhou, Fujian",China,,,,,,,,,,,,,,,,,,,,,,strain=S2-4-21,,,,,China,,coastal sediment from cordgrass Spartina alterniflora,Huang,24.85,,118.67,,,,,,,,"Third Institute of Oceanography, SOA",2607998.0,,Flavobacteriaceae bacterium S2-4-21,Flavobacteriaceae bacterium S2-4-21,,,,identical,,,,,,2019-08-31T00:00:00.000,,,,,,,Major,,,SAMN12669200,S2421,cell culture,2019/09/10,"Third Institute of Oceanography, SOA",100x,,Illumina HiSeq,Illumina,,,2607998.0,,,S2-4-21,,,"Microbe, viral or environmental",Microbe.1.0,"Third Institute of Oceanography, SOA",,,2607998.0,,,,,,,,,latest,VTZS00000000.1,,Marine,False,Marine
1760,GCA_008367275.1,GCA_008367275.1_ASM836727v1_genomic,s__algicola (UID2846),99.34,0.66,0.0,96.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Uncl. Flavobacteriaceae,Uncl. Flavobacteriaceae sp.,17,17,4979987,4979987,0.0,2,1126611,2,1126611,5,387810,5,387810,2168372,2168372,8,98.747,0.4145100000000001,0.04703,High,4276,3370,1621,2716,154,78.81197380729654,37.90926099158092,63.51730589335828,3.6014967259120665,ASM836727v1,,20 m,,,,Contig,Spades v. 3.8.0,Spades v. 3.8.0,,PRJNA563141,SAMN12669199,,Microbe sample from Flavobacteriaceae bacterium MT2-5-19,,,,Zhaobin Huang,Mar-2019,"Paraeuzebyella sediminis gen. nov., sp. nov., a Novel Marine Bacterium in the Family Flavobacteriaceae",2019-09-10T00:00:00Z,zbhuangemail@gmail.com,,17.0,,KCTC:72539,,,,,,,,,,,,,,,,,,,,,Zhaobin,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/367/275/GCA_008367275.1_ASM836727v1,,GCF_008367275.1,VTZT01000000,,Flavobacteriaceae bacterium MT2-5-19,,Full,WGS,,"China: Quanzhou, Fujian","Quanzhou, Fujian",China,,,,,,,,,,,,,,,,,,,,,,strain=MT2-5-19,,,,,China,,coastal sediment from oyster culture field,Huang,24.85,,118.67,,,,,,,,"Third Institute of Oceanography, SOA",2607999.0,,Flavobacteriaceae bacterium MT2-5-19,Flavobacteriaceae bacterium MT2-5-19,,,,identical,,,,,,2019-08-31T00:00:00.000,,,,,,,Major,,,SAMN12669199,MT2519,cell culture,2019/09/10,"Third Institute of Oceanography, SOA",100x,,Illumina HiSeq,Illumina,,,2607999.0,,,MT2-5-19,,,"Microbe, viral or environmental",Microbe.1.0,"Third Institute of Oceanography, SOA",,,2607999.0,,,,,,,,,latest,VTZT00000000.1,,Marine,False,Marine
1761,GCA_008369745.1,GCA_008369745.1_ASM836974v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.41,0.0,97.6,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium nitrogenifigens,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium nitrogenifigens,1,1,5497186,5497186,0.0,1,5497186,1,5497186,1,5497186,1,5497186,5497186,5497186,1,100.0,0.3422,0.0,High,4623,3573,1716,2878,225,77.2874756651525,37.11875405580792,62.25394765303916,4.866969500324465,ASM836974v1,,,,,,Complete Genome,Hgap v. 4,Hgap v. 4,,PRJNA563552,SAMN12676130,,Microbe sample from Flavobacterium nitrogenifigens,,,,,2019-08-03,Whole genome sequencing for comparative genomics,2019-09-11T00:00:00Z,tbd01188@knu.ac.kr,,1.0,,,,,,,,,,,,,,,,,,,,,,,MinJi,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/369/745/GCA_008369745.1_ASM836974v1,,GCF_008369745.1,CP043612,,Flavobacterium nitrogenifigens strain KACC 18538,,Full,Complete,,South Korea,,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=KACC 18538,,,,,,,Rhizosphere of switchgrass,Kim,,,,,,,,,,,Kyungpook National University,1617283.0,,Flavobacterium nitrogenifigens,Flavobacterium nitrogenifigens,,,,identical,,,,,,2019-09-03T00:00:00.000,,,representative genome,,,,Major,,,SAMN12676130,Flavobacterium nitrogenifigens KACC 18538,cell culture,2019/09/11,Kyungpook National University,211.0x,,PacBio RSII,PacBio,,,1617283.0,,,KACC 18538,,,"Microbe, viral or environmental",Microbe.1.0,Kyungpook National University,,,1617283.0,,,,,,,,,latest,,,,False,Non_marine
1762,GCA_008370685.1,GCA_008370685.1_ASM837068v1_genomic,s__algicola (UID2847),99.24,1.8,22.22,90.24,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp.,259,259,7041311,7041311,0.0,30,79500,30,79500,98,21355,98,21355,254211,254211,50,67.893,0.32979,0.02839,Medium,5634,4033,1798,3020,173,71.58324458643949,31.91338303159389,53.603123890663824,3.070642527511537,ASM837068v1,,,,,,Contig,Soapdenovo v. 2.0,Soapdenovo v. 2.0,,PRJNA563767,SAMN12687797,,Microbe sample from Aquimarina sp. RZ0,,,,,2018-02,Potential new bacteria,2019-09-11T00:00:00Z,cxy9991@163.com,,259.0,,,,,,,,,,,,,,,,,,,,,,,xuyang,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/370/685/GCA_008370685.1_ASM837068v1,,GCF_008370685.1,VTZU01000000,,Aquimarina sp. RZ0,,Full,WGS,,China,,China,,,,,,,,,,,,,,,,,,,,,,strain=RZ0,,,,,,,red algae,chen,,,,,,,,,,,Shandong University at Weihai,2607730.0,,Aquimarina sp. RZ0,Aquimarina sp. RZ0,,,,identical,,,,,,2019-09-03T00:00:00.000,,,,5466.0,,,Major,,,SAMN12687797,RZ0,tissue samples,2019/09/11,Shandong University at Weihai,150.0x,,Illumina HiSeq,Illumina,,,2607730.0,,,RZ0,,,"Microbe, viral or environmental",Microbe.1.0,Shandong University at Weihai,,,2607730.0,,,,,,,,,latest,VTZU00000000.1,,,False,Unclassified
1763,GCA_008386485.1,GCA_008386485.1_ASM838648v1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium viscerum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium viscerum,35,35,5153060,5153060,0.0,6,339377,6,339377,16,96525,16,96525,760151,760151,20,95.922,0.3618,0.02487,High,4645,3425,1590,2740,95,73.73519913885899,34.230355220667384,58.98815931108721,2.045209903121636,ASM838648v1,,,,,,Contig,Spades de novo v. 3.10.0,Spades de novo v. 3.10.0,"Dr. John Kyndt, Bellevue University, 1000 Galvin Rd. South, Bellevue, NE, 68005, USA",PRJNA561623,SAMN12659179,,Microbe sample from Chryseobacterium viscerum,,,,John Kyndt,15-Jul-2019,"Dripping Springs is located on the western side of New Mexico’s Organ Mountains. This is an initial microbial analysis of the spring water and surrounding microbial mat. Both soil-water and water samples showed a high level of microbial biodiversity, consistent with the secluded and pristine nature of the area.",2019-09-16T00:00:00Z,jkyndt@bellevue.edu,,35.0,,,,,,,,,,,,"Fresh water spring in the Organ Mountains near Las Cruces, New Mexico",,,,,,,,,,,John,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/485/GCA_008386485.1_ASM838648v1,,GCF_008386485.1,VTPV01000000,,Chryseobacterium viscerum strain DPS,,Full,WGS,,"USA: Dripping Springs, Las Cruces, Organ Mountains, Las Cruces, NM","Dripping Springs, Las Cruces, Organ Mountains, Las Cruces, NM",USA,,,,,,,,,,,,,,,,,,,,,John Kyndt,strain=DPS,,,,,USA,,fresh water from natural spring,Kyndt,32.3231,,-106.5733,,,,,,,,Bellevue University,1037377.0,,Chryseobacterium viscerum,Chryseobacterium viscerum,,,,identical,,,,,,2019-08-29T00:00:00.000,,,representative genome,,,,Major,,,SAMN12659179,Chryseobacterium viscerum DPS,Purified culture,2019/09/16,Bellevue University,22.0x,,Illumina MiniSeq,Illumina,,,1037377.0,,,DPS,,,"Microbe, viral or environmental",Microbe.1.0,Bellevue University,,,1037377.0,,,,,,,,,latest,VTPV00000000.1,,Non_marine,False,Non_marine
1765,GCA_008386635.1,GCA_008386635.1_ASM838663v1_genomic,s__algicola (UID2846),99.67,0.54,0.0,96.97,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter aurantiacus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,Maribacter aurantiacus,6,11,4303602,4303115,0.011,1,2406184,2,766565,3,403939,6,162442,2406184,1875221,4,98.933,0.41813,0.04224,High,3780,2975,1441,2419,104,78.7037037037037,38.12169312169311,63.99470899470899,2.751322751322751,ASM838663v1,,,,,,Scaffold,Spades v. 3.13.0,Spades v. 3.13.0,,PRJNA563987,SAMN12697401,,Microbe sample from Maribacter flavus,,,,,2015,Genome sequencing of Maribacter flavus strain C3,2019-09-15T00:00:00Z,shehzadkhan12786@gmail.com,,6.0,,KCTC:42508,,,,,,,,,,,,,,,,,,,,,SHEHZAD,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/635/GCA_008386635.1_ASM838663v1,,GCF_008386635.1,VUOE01000000,,Maribacter flavus strain C3 strain KCTC 42508,,Full,WGS,,China,,China,,,,,,,,,,,,,,,,,,,,,,strain=KCTC 42508,,,,,,,cyanobacterial culture pond,KHAN,,,,,,,,,,,CHUNG ANG UNIVERSITY,1658664.0,,Maribacter flavus,Maribacter flavus,,,,identical,,,,,,2019-09-05T00:00:00.000,,,representative genome,3671.0,,assembly from type material,Major,,,SAMN12697401,culture collection,cyanobacterial culture,2019/09/15,CHUNG ANG UNIVERSITY,11.0x,,Illumina,Illumina,,,1658664.0,,,KCTC 42508,,,"Microbe, viral or environmental",Microbe.1.0,CHUNG ANG UNIVERSITY,,,1658664.0,,,,,,type strain of Maribacter flavus,,,latest,VUOE00000000.1,,,False,Unclassified
1766,GCA_008501705.1,GCA_008501705.1_ASM850170v1_genomic,s__algicola (UID2847),95.85,1.59,66.67,87.89999999999998,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__RR4-38;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,RR4-38,RR4-38 sp.,242,242,3083223,3083223,0.0,56,17232,56,17232,174,6436,174,6436,64987,64987,3,5.7029999999999985,0.41898,0.01423,Low,2854,2219,1110,1793,64,77.75052557813596,38.8927820602663,62.82410651716889,2.242466713384723,ASM850170v1,,,,,,Contig,Spades v. 3.7.1,Spades v. 3.7.1,,PRJNA482223,SAMN09708589,,Anammox reactor biomass,,,,,2017,"In this study, moderate saline ammonium-rich wastewater was treated using anammox bioreactor.",2019-09-18T00:00:00Z,muhammad.ali@kaust.edu.sa,,242.0,,,0.1 m,,,,,,,10 m,Bioreactor biofilm,,Bioreactor,,Mixed liquor suspended solids,,,1,,derived from metagenome,,,Muhammad,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/501/705/GCA_008501705.1_ASM850170v1,,,QQUG01000000,,Flavobacterium sp. strain BCD2,,Full,WGS,,Saudi Arabia: KAUST,KAUST,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,BCD2,,Saudi Arabia,,marine ANAMMOX bioreactor,Ali,22.309774,,39.102511,,,,marine metagenome,,,,KAUST,239.0,This BioSample is a metagenomic assembly obtained from the bioreactor metagenome BioSample: SAMN09700846.,Flavobacterium sp.,Flavobacterium sp.,,,,,,,,,,2019-08-31T00:50:04.807,,,,3008.0,,,Major,,,SAMN09708589,BCD2,metagenomic assembly,2019/09/18,KAUST,10x,,Illumina HiSeq,Illumina,,,239.0,,,BCD2,,,"Microbe, viral or environmental",Microbe.1.0,KAUST,,,239.0,,,,,,,,,latest,QQUG00000000.1,,Non_marine,True,Marine
