,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
2546,GCA_900299535.1,GCA_900299535.1_Aquimarina_sp._strain_Aq135_genomic,s__algicola (UID2847),95.25,2.09,0.0,84.8,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina sp900299535,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina sp900299535,64,64,4937442,4937439,0.0,11,154904,11,154904,31,52656,31,52656,447851,447851,32,91.5,0.3232,0.02743,High,4194,3094,1504,2493,70,73.77205531711971,35.86075345731997,59.44206008583691,1.6690510252742017,Aquimarina sp. strain Aq135,Aquimarina sp. strain Aq135,,,,,Contig,,,,PRJEB25019,SAMEA104654170,,Aquimarina sp. strain Aq135,,,,,2010-06-10,"In this study, we compare the genome content and architecture of Aquimarina sp. strains Aq78, Aq107, Aq135 and Aq349, isolated from Irciniidae sponges off the coast of Algarve, South Portugal. Focus is placed on their role in biogeochemical cycling, including potential chitin degradation capacities, and in the biosynthesis of biologically active natural products.",2018-04-17T00:00:00Z,,,64.0,,,,,"Draft genome sequence of Aquimarina sp. strain Aq135, a bacterium isolated from the marine sponge Ircinia variabilis",,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/299/535/GCA_900299535.1_Aquimarina_sp._strain_Aq135,,GCF_900299535.1,OMKE01000000,,Aquimarina sp. Aq135 strain Aquimarina sp. strain Aq135,,Full,WGS,,Portugal,,Portugal,,,Ircinia variabilis,,,,,,Ircinia variabilis,Sponge,Ircinia variabilis,,,,iBB-IST,iBB-IST,2018-04-16T17:02:55Z,2018-02-28T01:44:03Z,public,,,,,,Aquimarina sp. strain Aq135,"isolated from Irciniidae sponges off the coast of Algarve, South Portugal",Portugal,,Marine sponge,,37.069333,,-8.331138889,,,,,,,,EBI,1191734.0,,Aquimarina sp. Aq135,Aquimarina sp. Aq135,,,,identical,,,,,,2018-04-16T00:00:00.000,,,,,,,Major,ERS2255553,,SAMEA104654170,ERS2255553,,2018/04/17,iBB-IST,,,,,,,1191734.0,,,Aquimarina sp. strain Aq135,,,Generic,Generic.1.0,iBB-IST,,,1191734.0,,,,Genome sequence of Aquimarina sp. strain Aq135,,,,,latest,OMKE00000000.1,,Marine,False,Marine
2560,GCA_900447195.1,GCA_900447195.1_56279_E01_genomic,k__Bacteria (UID2565),98.66,1.08,0.0,93.26,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia miricola,23,23,4255352,4255352,0.0,3,536042,3,536042,11,92101,11,92101,918007,918007,13,94.081,0.35947,0.01386,High,4093,3132,1489,2522,104,76.52088932323478,36.37918397263621,61.617395553383815,2.540923527974591,56279_E01,00eb9010-4608-11e7-b6fe-3c4a9275d6c8,,3012STDY6944373,,,Contig,,,,PRJEB6403,SAMEA104200670,,00eb9010-4608-11e7-b6fe-3c4a9275d6c8,,,,,1978,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/;many frameshifted proteins,2018-06-16T00:00:00Z,,,23.0,,NCTC:11305,,,,,ERC000011,,,,,,,,,,,,,many frameshifted proteins,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/447/195/GCA_900447195.1_56279_E01,,,UARN01000000,,Elizabethkingia meningoseptica strain NCTC11305,,Full,WGS,,,,,,,"Human, homo sapiens",,,,,,"Human, Homo sapiens",Homo sapiens,,,,,SC,Wellcome Sanger Institute,2017-10-24T17:02:54Z,2018-05-24T10:20:22Z,public,,,strain=NCTC11305,,,,,,,Tracheal exudate,,,,,,,,,,,,EBI,238.0,,Elizabethkingia meningoseptica,Elizabethkingia miricola,host_health_state:not available: to be reported later,,,,,,,,,2017-10-24T00:00:00.000,,,,4090.0,,,Major,ERS1859688,,SAMEA104200670,ERS1859688,,2018/06/29,SC,,,,,,,172045.0,Homo sapiens,,NCTC11305,,3012STDY6944373,Generic,Generic.1.0,SC,,NCTC11305_310517,172045.0,,,,NCTC11305,,,,,latest,UARN00000000.1,,,False,Non_marine
2561,GCA_900447295.1,GCA_900447295.1_58798_D01_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter falsenii,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter falsenii,2,2,3673190,3673190,0.0,1,3469196,1,3469196,1,3469196,1,3469196,3469196,3469196,2,100.0,0.31762,0.0015,High,3474,2682,1338,2196,61,77.2020725388601,38.5146804835924,63.212435233160626,1.7559009786989062,58798_D01,67951390-a503-11e7-854e-3c4a9275d6c8,,3012STDY7122749,,,Contig,,,,PRJEB6403,SAMEA104338373,,67951390-a503-11e7-854e-3c4a9275d6c8,,,,,2001,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2018-07-30T00:00:00Z,,,2.0,Belgium: Saint-Luc,NCTC:13456,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/447/295/GCA_900447295.1_58798_D01,,GCF_900447295.1,UFXS01000000,,Empedobacter falsenii strain NCTC13456,,Full,WGS,,Belgium: Saint-Luc,Saint-Luc,Belgium,,,"Human, homo sapiens",,,,,,"Human, Homo sapiens",Homo sapiens,,,,,SC,Wellcome Sanger Institute,2018-03-13T17:03:03Z,2018-05-24T10:20:22Z,public,,,strain=NCTC13456,,,,,Belgium,,Surgical wound,,,,,,,,,,,,EBI,343874.0,,Empedobacter falsenii,Empedobacter falsenii,host_health_state:not available: to be reported later,,,identical,,,,,,2018-03-13T00:00:00.000,,,,3472.0,,,Major,ERS1963351,,SAMEA104338373,ERS1963351,,2018/08/01,SC,,,,,,,343874.0,Homo sapiens,,NCTC13456,,3012STDY7122749,Generic,Generic.1.0,SC,,NCTC13456_290917,343874.0,,,,NCTC13456,,,,,latest,UFXS00000000.1,,,False,Non_marine
2562,GCA_900447345.1,GCA_900447345.1_58833_E01_genomic,k__Bacteria (UID2565),100.0,2.15,33.33,89.25,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,18,18,3994672,3994672,0.0,3,520273,3,520273,9,159814,9,159814,863990,863990,11,97.727,0.3571,0.03594,Medium,3694,2835,1381,2297,111,76.74607471575526,37.38494856524093,62.18191662154846,3.0048727666486195,58833_E01,67d1937e-a503-11e7-854e-3c4a9275d6c8,,3012STDY7122756,,,Contig,,,,PRJEB6403,SAMEA104338399,,67d1937e-a503-11e7-854e-3c4a9275d6c8,,,,,1956,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2018-06-16T00:00:00Z,,,18.0,"USA: Greenville, South Carolina",NCTC:10586,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/447/345/GCA_900447345.1_58833_E01,,GCF_900447345.1,UARL01000000,,Elizabethkingia meningoseptica strain NCTC10586,,Full,WGS,,"USA: Greenville, South Carolina","Greenville, South Carolina",USA,,,Human (newborn),,disease,disease,,,Human (Newborn),Homo sapiens,,,,,SC,Wellcome Sanger Institute,2018-03-13T17:03:03Z,2018-05-24T10:20:22Z,public,,,strain=NCTC10586,,,,,USA,,Spinal fluid,,,,,,,,,,,,EBI,238.0,,Elizabethkingia meningoseptica,Elizabethkingia anophelis,host_health_state:disease,,,identical,,,,,,2018-03-13T00:00:00.000,,,,3690.0,,,Major,ERS1963377,,SAMEA104338399,ERS1963377,,2018/06/29,SC,,,,,,,1117645.0,Human (Newborn),,NCTC10586,,3012STDY7122756,Generic,Generic.1.0,SC,,NCTC10586_290917,1117645.0,,,,NCTC10586,,,,,latest,UARL00000000.1,,,False,Non_marine
2571,GCA_900460995.1,GCA_900460995.1_42552_F01_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium indologenes,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium indologenes,2,2,4929686,4929686,0.0,1,4921475,1,4921475,1,4921475,1,4921475,4921475,4921475,1,99.833,0.3722,0.01225,High,4449,3359,1550,2668,90,75.50011238480558,34.83928972802877,59.968532254439204,2.0229265003371544,42552_F01,NCTC10796-sc-2457942,,3012STDY6252252,Chryseobacterium indologenes,NCTC10796,Contig,,,,PRJEB6403,SAMEA3643317,,NCTC10796-sc-2457942,,,,,1958,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2018-08-06T00:00:00Z,,,2.0,USA: Atlanta,NCTC:10796,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/460/995/GCA_900460995.1_42552_F01,,GCF_900460995.1,UIGS01000000,,Chryseobacterium indologenes strain NCTC10796,,Full,WGS,,USA: Atlanta,Atlanta,USA,,,"Human, homo sapiens",,,,,,"Human, Homo sapiens",Homo sapiens,,,,,SC,Wellcome Sanger Institute,2016-01-26T09:14:52Z,2018-05-24T11:29:40Z,public,,,strain=NCTC10796,,,,,USA,,Trachea (at autopsy),,,,,,,,,,,,EBI,253.0,,Chryseobacterium indologenes,Chryseobacterium indologenes,host_health_state:not available: to be reported later,,,identical,,,,,,2016-01-26T00:00:00.000,,,representative genome,4446.0,,assembly from type material,Major,ERS950466,,SAMEA3643317,ERS950466,,2018/08/08,SC,,,,,,,253.0,Homo sapiens,,NCTC10796,,,Generic,Generic.1.0,SC,,NCTC10796_301015,253.0,,,,NCTC10796,,type strain of Chryseobacterium indologenes,,,latest,UIGS00000000.1,,,False,Non_marine
2572,GCA_900475375.1,GCA_900475375.1_42685_B01_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,1,1,3874791,3874791,0.0,1,3874791,1,3874791,1,3874791,1,3874791,3874791,3874791,1,100.0,0.3647,0.0,High,3462,2734,1372,2220,103,78.97169266320046,39.63027151935297,64.12478336221838,2.9751588677065284,42685_B01,NCTC10016-sc-2457940,,3012STDY6252250,Elizabethkingia meningoseptica,NCTC10016,Complete Genome,,,,PRJEB6403,SAMEA3643315,,NCTC10016-sc-2457940,,,,,1958,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,2018-06-17T00:00:00Z,,,1.0,,NCTC:10016,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/375/GCA_900475375.1_42685_B01,,GCF_900475375.1,LS483376,,Elizabethkingia meningoseptica strain NCTC10016,,Full,Complete,,,,,,,Human (infant),,,,,,Human (infant),Homo sapiens,,,,,SC,Wellcome Sanger Institute,2016-02-02T11:54:12Z,2018-06-08T10:20:54Z,public,,,strain=NCTC10016,,,,,,,Cerebrospinal fluid,,,,,,,,,,,,EBI,238.0,,Elizabethkingia meningoseptica,Elizabethkingia meningoseptica,host_health_state:not available: to be reported later,,,identical,,,,,,2016-02-02T00:00:00.000,,,representative genome,3460.0,,assembly from type material,Major,ERS950464,,SAMEA3643315,ERS950464,,2018/06/17,SC,,,,,,,238.0,Human (infant),,NCTC10016,,,Generic,Generic.1.0,SC,,NCTC10016,238.0,,,,NCTC10016,,type strain of Elizabethkingia meningoseptica,,,latest,,,,False,Non_marine
2576,GCA_900538215.1,GCA_900538215.1_OH-22803_genomic,k__Bacteria (UID2565),98.92,0.0,0.0,98.92,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium hominis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Ornithobacterium hominis,9,9,1870779,1870779,0.0,2,373886,2,373886,6,85343,6,85343,683546,683546,7,97.64,0.35807,0.00479,High,1712,1400,804,1174,45,81.77570093457945,46.96261682242991,68.57476635514018,2.6285046728971957,OH-22803,16c64640-2dda-11e8-a9f1-68b599768938,,,,,Contig,,,,PRJEB25749,SAMEA104719791,,16c64640-2dda-11e8-a9f1-68b599768938,,,,,2009,"This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",2018-09-12T00:00:00Z,,,9.0,Thailand,,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/538/215/GCA_900538215.1_OH-22803,,GCF_900538215.1,UNSD01000000,,Ornithobacterium sp. OH-22803,,Full,WGS,,Thailand,,Thailand,,,"Human, homo sapiens",,Carriage,Carriage,,,"Human, Homo sapiens",Homo sapiens,,,,,SC,Wellcome Sanger Institute,2018-04-05T17:02:59Z,2018-09-07T16:23:19Z,public,,,strain=OH-22803,,,,,Thailand,,Nasopharyngeal swab,,,,,,,,,,,,EBI,2127030.0,,Candidatus Ornithobacterium hominis,Candidatus Ornithobacterium hominis,host_health_state:Carriage,,,identical,,,,,,2018-04-05T00:00:00.000,,,,1712.0,,,Major,ERS2321174,,SAMEA104719791,ERS2321174,,2018/09/12,SC,,,,,,,2497989.0,Homo sapiens,,OH-22803,,,Generic,Generic.1.0,SC,,OH-09B06140,2497989.0,,,,Ornithobacterium sp. OH-22803,,,,,latest,UNSD00000000.1,,,False,Non_marine
2577,GCA_900538225.1,GCA_900538225.1_OH-22767_genomic,k__Bacteria (UID2565),98.92,0.0,0.0,98.92,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium hominis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Ornithobacterium hominis,15,16,1924273,1924262,0.001,3,263095,3,263095,7,75598,8,75598,611058,400954,7,91.595,0.35588000000000003,0.0253,High,1749,1421,805,1182,47,81.24642652944539,46.02630074328187,67.58147512864494,2.687249857061178,OH-22767,8dc86b16-2dd9-11e8-8735-68b599768938,,,,,Scaffold,,,,PRJEB25749,SAMEA104719789,,8dc86b16-2dd9-11e8-8735-68b599768938,,,,,2009,"This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/",2018-09-12T00:00:00Z,,,15.0,Thailand,,,,,,ERC000011,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/538/225/GCA_900538225.1_OH-22767,,GCF_900538225.1,UNSC01000000,,Ornithobacterium sp. OH-22767,,Full,WGS,,Thailand,,Thailand,,,"Human, homo sapiens",,Carriage,Carriage,,,"Human, Homo sapiens",Homo sapiens,,,,,SC,Wellcome Sanger Institute,2018-04-05T17:02:59Z,2018-09-07T16:23:18Z,public,,,strain=OH-22767,,,,,Thailand,,Nasopharyngeal swab,,,,,,,,,,,,EBI,2127028.0,,Candidatus Ornithobacterium hominis,Candidatus Ornithobacterium hominis,host_health_state:Carriage,,,identical,,,,,,2018-04-05T00:00:00.000,,,,1748.0,,,Major,ERS2321172,,SAMEA104719789,ERS2321172,,2018/09/12,SC,,,,,,,2497989.0,Homo sapiens,,OH-22767,,,Generic,Generic.1.0,SC,,OH-09B09452,2497989.0,,,,Ornithobacterium sp. OH-22767,,,,,latest,UNSC00000000.1,,,False,Non_marine
2579,GCA_900609965.1,GCA_900609965.1_5-P18-2.11_S17_R1.fastq.gz_genomic,f__Flavobacteriaceae (UID2817),98.23,0.09,0.0,97.78,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,146,146,2725994,2725994,0.0,20,45748,20,45748,59,14959,59,14959,159053,159053,16,43.834,0.32469000000000003,0.02933,High,2387,1929,1004,1555,48,80.81273565144534,42.061164641809796,65.14453288646837,2.0108923334729787,5-P18-2.11_S17_R1.fastq.gz,5-P18-2.11_S17_R1.fastq.gz,,,,,Contig,,,,PRJEB27605,SAMEA4794749,,5-P18-2.11_S17_R1.fastq.gz,,,,,2011,"High-throughput sequencing-based methodologies was applied to a collection of F. psychrophilum collected from fish farms in different regions of Sweden between 1988 and 2016 in order to better understand the population structure and phylogeography of the pathogen over time. It was shown that F. psychrophilum clones are not regionally biased and that new clones with a higher degree of antibiotic resistance have emerged nationwide during the study period. This supports previous theories of the importance of live fish and egg imports as a route of infection. Continuous monitoring of recovered isolates by high-throughput sequencing techniques in the future could facilitate tracing of clones within and between countries, as well as the detection of emergent virulent or antibiotic resistant clones.;The isolates were collected between 1988 and 2016 and originated from rainbow trout (Oncorhynchus mykiss, n=36), arctic charr (Salvelinus alpinus, n=2), brown trout (Salmo trutta, n=1) and fish farm water samples (n=2). Of the fish isolates, 33 were from kidneys, one each was from skin, fin, gill and abscess samples while the remaining were from unspecified tissues.",2019-03-08T00:00:00Z,,,146.0,,,,,"The isolates were collected between 1988 and 2016 and originated from rainbow trout (Oncorhynchus mykiss, n=36), arctic charr (Salvelinus alpinus, n=2), brown trout (Salmo trutta, n=1) and fish farm water samples (n=2). Of the fish isolates, 33 were from kidneys, one each was from skin, fin, gill and abscess samples while the remaining were from unspecified tissues.",,ERC000028,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/609/965/GCA_900609965.1_5-P18-2.11_S17_R1.fastq.gz,,GCF_900609965.1,UXEM01000000,,Flavobacterium psychrophilum strain 5-P18-2.11_S17_R1.fastq.gz,,Full,WGS,,Finland,,Finland,,,Oncorhynchus mykiss,,,,,diseased,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,Oncorhynchus mykiss,,,,NATIONAL VETERINARY INSTITUTE (SVA),NATIONAL VETERINARY INSTITUTE (SVA),2019-03-01T17:03:28Z,2018-07-17T09:27:15Z,public,,,,,,5-P18-2.11_S17_R1.fastq.gz,,,,kidney,,,,,MLST.Flavobacterium_psychrophilum.92,,,,,,,EBI,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,host_health_state:diseased,,,identical,,,,,,2019-03-01T00:00:00.000,,,,,,,Major,ERS2614674,,SAMEA4794749,ERS2614674,,2019/03/14,NATIONAL VETERINARY INSTITUTE (SVA),,,,,,,96345.0,,,5-P18-2.11_S17_R1.fastq.gz,,,Generic,Generic.1.0,NATIONAL VETERINARY INSTITUTE (SVA),,,96345.0,,,,Salmonid fish tissue,,,,,latest,UXEM00000000.1,,,False,Non_marine
2580,GCA_900609975.1,GCA_900609975.1_9-SE010_S2_R1.fastq.gz_genomic,f__Flavobacteriaceae (UID2817),99.29,0.44,0.0,97.09,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,105,105,2805039,2805039,0.0,9,103754,9,103754,28,22601,28,22601,229294,229294,19,78.601,0.32406,0.04015,High,2502,1956,1017,1590,56,78.17745803357316,40.647482014388494,63.54916067146284,2.238209432454037,9-SE010_S2_R1.fastq.gz,9-SE010_S2_R1.fastq.gz,,,,,Contig,,,,PRJEB27605,SAMEA4794753,,9-SE010_S2_R1.fastq.gz,,,,,1988,"High-throughput sequencing-based methodologies was applied to a collection of F. psychrophilum collected from fish farms in different regions of Sweden between 1988 and 2016 in order to better understand the population structure and phylogeography of the pathogen over time. It was shown that F. psychrophilum clones are not regionally biased and that new clones with a higher degree of antibiotic resistance have emerged nationwide during the study period. This supports previous theories of the importance of live fish and egg imports as a route of infection. Continuous monitoring of recovered isolates by high-throughput sequencing techniques in the future could facilitate tracing of clones within and between countries, as well as the detection of emergent virulent or antibiotic resistant clones.;The isolates were collected between 1988 and 2016 and originated from rainbow trout (Oncorhynchus mykiss, n=36), arctic charr (Salvelinus alpinus, n=2), brown trout (Salmo trutta, n=1) and fish farm water samples (n=2). Of the fish isolates, 33 were from kidneys, one each was from skin, fin, gill and abscess samples while the remaining were from unspecified tissues.",2019-03-08T00:00:00Z,,,105.0,,,,,"The isolates were collected between 1988 and 2016 and originated from rainbow trout (Oncorhynchus mykiss, n=36), arctic charr (Salvelinus alpinus, n=2), brown trout (Salmo trutta, n=1) and fish farm water samples (n=2). Of the fish isolates, 33 were from kidneys, one each was from skin, fin, gill and abscess samples while the remaining were from unspecified tissues.",,ERC000028,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/609/975/GCA_900609975.1_9-SE010_S2_R1.fastq.gz,,GCF_900609975.1,UXEJ01000000,,Flavobacterium psychrophilum strain 9-SE010_S2_R1.fastq.gz,,Full,WGS,,Sweden,,Sweden,,,Oncorhynchus mykiss,,,,,diseased,"Rainbow trout, Oncorhynchus mykiss",Rainbow trout,Oncorhynchus mykiss,,,,NATIONAL VETERINARY INSTITUTE (SVA),NATIONAL VETERINARY INSTITUTE (SVA),2019-03-01T17:03:28Z,2018-07-17T09:27:15Z,public,,,,,,9-SE010_S2_R1.fastq.gz,,,,,,,,,MLST.Flavobacterium_psychrophilum.12,,,,,,,EBI,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,host_health_state:diseased,,,identical,,,,,,2019-03-01T00:00:00.000,,,,,,,Major,ERS2614678,,SAMEA4794753,ERS2614678,,2019/03/14,NATIONAL VETERINARY INSTITUTE (SVA),,,,,,,96345.0,,,9-SE010_S2_R1.fastq.gz,,,Generic,Generic.1.0,NATIONAL VETERINARY INSTITUTE (SVA),,,96345.0,,,,Salmonid fish tissue,,,,,latest,UXEJ00000000.1,,,False,Non_marine
