Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"2045443.3","Tenacibaculum sp. 4G03",,2045443,"WGS","4G03",,,,,,,,"2017-10-24T00:00:00Z","27311813","PRJNA414740","SAMN07809291","GCA_002700005.1",,"PDUU01000000",,"Massachusetts Institute of Technology",,"Illumina MiSeq","50.0x","CLC NGS Cell v. 7.5.5",,,1190,3812843,31.79,4043,3772,,"Coastal ocean surface water","isolated from model marine particles","07-Oct-2013","United States","USA: Canoe Beach, Nahant, MA",,,,"Surface waters","env_biome:marine, Coastal ocean surface water;temperature:water temperature: 16.5C, ambient air temperature 18.1C.",,,,,,,,,,,,,,,,,,,,"Marine bacteria isolated from model marine particles. These bacteria have been found to colonize micro scale chitin particles and to exhibit a successional behaviour on the particles.","sample_type:bacterial culture;biomaterial_provider:Otto Cordero, 15 Vassar St., Bldg. 48-429, 02139 Cambridge, MA, USA;collected_by:Manoshi S. Datta",97.7,95.6,100,5.4,"Too many contigs","Poor","2017-11-26T17:26:09.173Z","2017-11-26T17:26:09.173Z"
"2047982.3","Aquimarina algiphila strain M91",,2047982,"WGS","M91",,,,,,,,"2019-07-25T00:00:00Z",,"PRJNA554748","SAMN12283028","GCA_007489275.1",,"VLNR01000000",,"Shandong University at Weihai",,"Illumina GAII","300.0x","Velvet v. 1.2.10",,,271,7005797,32.65508,6700,6194,,"red alga",,"2018-10-21","China","China:Jing Zi Habour, Weihai",,,,,,,,,,,,,,,,,,,,,,,,,"reference srain","sample_type:single cell",98.9,97.8,,,,"Good","2019-10-01T04:32:07.150Z","2019-10-01T04:32:07.150Z"
"2049305.4","Changchengzhania lutea strain SM1355",,2049305,"Complete","SM1355",,,,,,,,"2019-07-15T00:00:00Z",,"PRJNA533199","SAMN11445384","GCA_006974145.1",,"CP039456",,"State Key Laboratory of Microbial Technology, Marine Biotechnology Research Center, Shandong Univers",,"Illumina HiSeq; PacBio","110.0x","ABySS v. v2.0.2",1,,1,4130958,34.796383,3852,,,"Antarctic intertidal sandy sediment",,"Feb-2013",,"Antarctica",,,,,,,,,,,,,,,,,,,,,,,,,"Complete genome sequence of a novel bacterium Changchengzhania lutea SM1355T","sample_type:whole organism",,,,,,"Good","2019-09-30T18:04:18.980Z","2019-09-30T18:04:18.980Z"
"2053903.3","Aquimarina sp. I32.4",,2053903,"WGS","I32.4",,,,,,,,"2018-02-07T00:00:00Z",,"PRJNA418474","SAMN08028457","GCA_002924285.1",,"PGUB01000000",,"University of Rhode Island",,"Illumina MiSeq","22.0x","SPAdes v. 3.1.1",,,244,4988869,32.40836,4734,,,,,"2001","United States","USA: MA, Buzzards Bay",,,,,,"Homarus americanus",,,,,,,,,,,,,,,,,,,"The purpose of this project is to sequence, assemble and annotate the genome of a putative pathogen involved in epizootic shell disease. In order to identify genes involved in virulence.","sample_type:monoisolate",97.8,97,97.3,,,"Good","2018-05-25T22:50:13.817Z","2018-05-25T22:50:13.817Z"
"2056779.3","Arenibacter catalasegens strain P308H10",,2056779,"WGS","P308H10",,,,,,,,"2018-01-30T00:00:00Z","29458460","PRJNA419853","SAMN08099983","GCA_002909235.1",,"PHQQ01000000",,"Guangdong Institute of Microbiology",,"Illumina HiSeq","318x","SPAdes v. 3.10.1",,,82,5453858,38.20785,4933,,,"marine sediment",,"2013-01","Antarctica","Antarctica: Prydz Bay",,,,,,,,,,,,,,,,,,,,,,,,,"A multilocus sequence analysis scheme for characterization of bacteria in the genus Arenibacter","sample_type:cell culture",98.9,97.8,100,,,"Good","2018-05-25T21:10:25.191Z","2018-05-25T21:10:25.191Z"
"2056839.3","Chryseobacterium sp. HMWF001",,2056839,"WGS","HMWF001",,,,,,,,"2018-04-14T00:00:00Z",,"PRJNA420393","SAMN08111065","GCA_003061225.1",,"QAIX01000000",,"University of Illinois",,"Illumina HiSeq","15x","Velvet v. 1.2.03",,,990,4588649,36.290283,4821,4360,,"water",,"July-2012","United States","USA: Michigan, Powell Township, Upper Pine Lake",,,,"1m","env_biome:small lake",,,,,,,,,,,,,,,,,,,,"Genomes of bacterial isolates obtained from lakes on the Huron Mountain Wildlife Foundation (HMWF) research preserve.",,97.4,95,97.8,3.2,,"Good","2018-05-30T19:17:57.502Z","2018-05-30T19:17:57.502Z"
"2056862.3","Chryseobacterium sp. HMWF028",,2056862,"WGS","HMWF028",,,,,,,,"2018-04-14T00:00:00Z",,"PRJNA420393","SAMN08111087","GCA_003061395.1",,"QAJA01000000",,"University of Illinois",,"Illumina HiSeq","13x","Velvet v. 1.2.03",,,1297,4488319,36.45362,4525,4229,,"water",,"July-2012","United States","USA: Michigan, Powell Township, Upper Pine Lake",,,,"1m","env_biome:small lake",,,,,,,,,,,,,,,,,,,,"Genomes of bacterial isolates obtained from lakes on the Huron Mountain Wildlife Foundation (HMWF) research preserve.;low contig N50",,96.4,94,97.3,1.1,"Too many contigs;Low contig N50","Poor","2018-05-27T22:13:33.656Z","2018-05-27T22:13:33.656Z"
"2056864.3","Flavobacterium sp. HMWF030",,2056864,"WGS","HMWF030",,,,,,,,"2018-04-14T00:00:00Z",,"PRJNA420393","SAMN08111089","GCA_003061345.1",,"QAIZ01000000",,"University of Illinois",,"Illumina HiSeq","9x","Velvet v. 1.2.03",,,1512,4758486,33.41573,5367,4932,,"water",,"July-2012","United States","USA: Michigan, Powell Township, Upper Pine Lake",,,,"1m","env_biome:small lake",,,,,,,,,,,,,,,,,,,,"Genomes of bacterial isolates obtained from lakes on the Huron Mountain Wildlife Foundation (HMWF) research preserve.;low contig N50",,97.6,92,88.2,15,"Too many contigs;Low contig N50","Poor","2018-05-30T19:16:03.813Z","2018-05-30T19:16:03.813Z"
"2056868.3","Chryseobacterium sp. HMWF035",,2056868,"WGS","HMWF035",,,,,,,,"2018-05-06T00:00:00Z",,"PRJNA420393","SAMN08111093","GCA_003094695.1",,"QEHP01000000",,"University of Illinois",,"Illumina HiSeq","2x","Velvet v. 1.2.03",,,156,4967466,35.755135,4952,4588,,"water",,"July-2012","United States","USA: Michigan, Powell Township, Upper Pine Lake",,,,"1m","env_biome:small lake",,,,,,,,,,,,,,,,,,,,"Genomes of bacterial isolates obtained from lakes on the Huron Mountain Wildlife Foundation (HMWF) research preserve.",,97.8,97.3,100,,,"Good","2018-05-30T16:26:19.863Z","2018-05-30T16:26:19.863Z"
"2057808.3","Lacinutrix sp. Bg11-31",,2057808,"Complete","Bg11-31",,,,,,,,"2017-12-11T00:00:00Z",,"PRJNA420923","SAMN08125751","GCA_002831665.1",,"CP025118",,"University of Alaska Fairbanks",,"Illumina MiSeq + ONT MinION","77x","Unicycler v. 0.3.1",1,,1,3666763,31.64,3319,3227,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,99.6,99.1,100,,,"Good","2018-01-01T04:29:05.429Z","2018-01-01T04:29:05.429Z"
"2058134.3","Nonlabens sp. MB-3u-79",,2058134,"Complete","MB-3u-79",,,,,,,,"2017-12-11T00:00:00Z",,"PRJNA420923","SAMN08125769","GCA_002831625.1",,"CP025116",,"University of Alaska Fairbanks",,"Illumina MiSeq + ONT MinION","115x","Unicycler v. 0.3.1",1,,1,3184776,37.13,2980,2746,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,99.9,99.4,100,,,"Good","2018-01-01T04:27:17.065Z","2018-01-01T04:27:17.065Z"
"2058135.3","Olleya sp. Bg11-27",,2058135,"Complete","Bg11-27",,,,,,,,"2017-12-11T00:00:00Z",,"PRJNA420923","SAMN08125748","GCA_002831645.1",,"CP025117",,"University of Alaska Fairbanks",,"Illumina MiSeq + ONT MinION","107x","Unicycler v. 0.3.1",1,,1,4314320,32.76,3933,3803,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,99,98.2,100,,,"Good","2018-01-01T04:28:12.376Z","2018-01-01T04:28:12.376Z"
"2058137.3","Polaribacter sp. ALD11",,2058137,"Complete","ALD11",,,,,,,,"2017-12-11T00:00:00Z",,"PRJNA420923","SAMN08125741","GCA_002831685.1",,"CP025119",,"University of Alaska Fairbanks",,"Illumina MiSeq + ONT MinION","59x","Unicycler v. 0.3.1",1,,1,3567309,30.64,3144,3029,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,99.4,99.1,100,,,"Good","2018-01-01T04:28:05.874Z","2018-01-01T04:28:05.874Z"
"2058175.3","Antarcticibacterium flavum strain KCTC 52984 strain JB01H24",,2058175,"Complete","JB01H24",,,,,,"KCTC:52984",,"2019-06-10T00:00:00Z",,"PRJNA545845","SAMN11935687","GCA_006159205.1",,"CP040812",,"KOREA POLAR RESEARCH INSTITUTE",,"PacBio RS","260.0x","SART Analysis v. v2.3.0",1,,1,4353683,40.856167,4245,3750,,"sediment",,"Feb-2015","Antarctica","Antarctica:the Ross Sea",,,,,,,,,,,,,,,,,,,,,,,,,"To get the genomic insight of the genus Antarcticibacterium","sample_type:cell culture",,,,,,"Good","2019-07-20T11:57:12.398Z","2019-07-20T11:57:12.398Z"
"2058306.3","Tenacibaculum sp. Bg11-29",,2058306,"WGS","Bg11-29",,,,,,,,"2017-12-12T00:00:00Z",,"PRJNA420923","SAMN08125750","GCA_002836595.1",,"PJBB01000000",,"University of Alaska Fairbanks",,"Illumina MiSeq + ONT MinION","52x","Unicycler v. 0.3.1",,,3,4537492,29.77,4195,4004,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,98,97.1,100,2.6,,"Good","2018-01-01T05:07:09.699Z","2018-01-01T05:07:09.699Z"
"2058314.3","Flavobacterium sp. ALD4",,2058314,"WGS","ALD4",,,,,,,,"2017-12-12T00:00:00Z",,"PRJNA420923","SAMN08125742","GCA_002836475.1",,"PJBJ01000000",,"University of Alaska Fairbanks",,"Illumina MiSeq","69x","Unicycler v. 0.3.1",,,30,3365212,35.15,3203,2913,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,98.7,98.2,100,,,"Good","2018-01-01T05:04:40.926Z","2018-01-01T05:04:40.926Z"
"2058320.3","Psychroflexus sp. MES1-P1E",,2058320,,"MES1-P1E",,,,,,,,"2018-01-05T00:00:00Z",,"PRJNA420923","SAMN08125772","GCA_002836055.1",,"PJBS01000000",,"University of Alaska Fairbanks",,"Illumina MiSeq","10x","Unicycler v. 0.3.1",,,351,,,3962,3507,,"sea ice",,"2007","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,98.8,98,99.9,2.7,,,"2018-05-25T03:39:02.495Z","2018-05-25T03:39:02.495Z"
"2058323.3","Olleya sp. 1-3",,2058323,"WGS","1-3",,,,,,,,"2017-12-12T00:00:00Z",,"PRJNA420923","SAMN08125732","GCA_002836085.1",,"PJBW01000000",,"University of Alaska Fairbanks",,"Illumina MiSeq","60x","Unicycler v. 0.3.1",,,58,3408292,32.71,3142,3086,,"sea ice",,"2014","United States","USA: near Point Barrow, Alaska",,,,,"env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"bacterial isolates from sea ice and glacial environments",,99.2,98.7,100,,,"Good","2018-01-01T05:00:46.462Z","2018-01-01T05:00:46.462Z"
"2058346.3","Chryseobacterium sp. YLOS41",,2058346,"WGS","YLOS41",,,,,,,,"2018-07-23T00:00:00Z",,"PRJNA478276","SAMN09508505","GCA_003336205.1",,"QPIE01000000",,"Shandong University at Weihai",,"Illumina HiSeq","503.0x","ABySS v. 2.0.2",,,32,2375938,39.656128,2300,2184,,"lake water",,"2017-07","China","China: Yunnan",,,,,,,,,,,,,,,,,,,,,,,,,"Chryseobacterium lacus sp. nov., isolated from lake water","sample_type:cell culture",98.5,98.4,95.7,1.1,,"Good","2018-09-29T22:59:03.761Z","2018-09-29T22:59:03.761Z"
"2058346.4","Chryseobacterium sp. YLOS41",,2058346,"WGS","YLOS41",,,,,,,,"2018-12-15T00:00:00Z",,"PRJNA507882","SAMN10511192","GCA_003984675.1",,"RWJH01000000",,"Shandong University",,"Illumina HiSeq","150.0x","Velvet v. 1.2.10",,,32,2375938,39.656128,2297,2155,,"fresh water",,"05-Jul-2017","China","China: Yi long lake, Yunnan province",,,,,,,,,,,,,,,,,,,,,,,,,"The dtaft gemone of Chryseobacterium sp. YLOS41","sample_type:fresh water",98.5,98.4,,,,"Good","2019-01-31T23:06:57.888Z","2019-01-31T23:06:57.888Z"
"2058658.3","Brumimicrobium sp. LHR20",,2058658,"WGS","LHR20",,,,,,,,"2017-12-18T00:00:00Z",,"PRJNA421226","SAMN08135437","GCA_002844555.1",,"PJNI01000000",,"Shandong University at Weihai",,"Illumina","86.07x","SOAPdenovo v. 2.04",,,86,3413539,34.32,3204,3007,,"marine sediments",,"25-Sep-2017","China","China:Shandong",,,,,,,,,,,,,,,,,,,,,,,,,"Brumimicrobium saltpan sp. nov., isolated from marine sediments","sample_type:pure culture",97,95.6,99,1.9,,"Good","2018-01-01T06:21:00.578Z","2018-01-01T06:21:00.578Z"
"2059726.3","Maribacter sp. SDRB-Phe2",,2059726,"WGS","SDRB-Phe2",,,,,,,,"2018-04-30T00:00:00Z",,"PRJNA450913","SAMN08954522","GCA_003075045.1",,"QCZD01000000",,"Korea University",,"Illumina","310.7x","SPAdes genome assembler v. 3.10.1",,,35,4564535,35.9391,4120,,,"marine sediment",,"2014-07-09","South Korea","South Korea: Taean beach",,,,,,,,,,,,,,,,,,,,,,,,,"Maribacter litoralis sp. nov. an aromatic hydrocarbon-degrading bacterium from marine sediment","sample_type:cell culture",99,98.4,100,,,"Good","2018-05-30T17:02:12.759Z","2018-05-30T17:02:12.759Z"
"2060419.3","Flavobacterium sp. J27",,2060419,"WGS","J27",,,,,,,,"2019-02-26T00:00:00Z",,"PRJNA422336","SAMN08176487","GCA_004303025.1",,"PJQW01000000",,"Shenzhen University",,"Illumina HiSeq","100.0x","SOAPdenovo v. 1.05",,,39,4334998,30.687538,4037,,,"seawater",,"10-Oct-2015",,,,,,,,,,,,,,,,,,,,,,,,,,,"new species bacteria identification","sample_type:cell culture",,,,,,"Good","2019-07-20T11:56:49.990Z","2019-07-20T11:56:49.990Z"
"2069432.3","Tamlana sp. UJ94",,2069432,"Complete","UJ94",,,,,,,,"2018-01-21T00:00:00Z",,"PRJNA428574","SAMN08295148","GCA_002893765.1",,"CP025938",,"National Marine Biodiversity Institute of Korea",,"PacBio","319.14x","PacBio SMRT Analysis v. 2.3",1,,1,4116543,35.247,3776,3552,,"seawater",,"2017-04-28","South Korea","South Korea",,,,,,,,,,,,,,,,,,,,,,,,,"Complete genome sequence of Tamlana sp. UJ94","sample_type:pure culture",98.7,97.3,100,,,"Good","2018-05-25T19:25:11.854Z","2018-05-25T19:25:11.854Z"
"2070536.3","Aquimarina sp. w01",,2070536,"WGS","w01",,,,,,,,"2018-01-23T00:00:00Z",,"PRJNA429561","SAMN08295361","GCA_002895435.1",,"POYJ01000000",,"Shandong University",,"Illumina HiSeq","150.0x","SOAPdenovo v. 2.04",,,40,5838147,33.27816,5163,,,"intestines",,"2017-10-11","China","China: weihai",,,,,,"Bass",,,,,,,,,,,,,,,,,,,"The draft genome sequence of Aquimarina sediminis w01(KCTC 62350)","sample_type:cell culture",98.4,97.6,100,,,"Good","2018-05-25T19:52:57.525Z","2018-05-25T19:52:57.525Z"
"2071625.3","Hanstruepera sp. L53",,2071625,"WGS","L53",,,,,,,,"2018-02-24T00:00:00Z",,"PRJNA429384","SAMN08337418","GCA_002940745.1",,"POTB01000000",,"Shandong University at Weihai",,"Illumina","100.0x","SOAPdenovo v. 2.04",,,6,3136223,33.46353,2874,,,,,"2016","China","China: Weihai, coastal",,,,,"env_biome:coastal","ostracean",,,,,,,,,,,,,,,,,,,"genome sequence of Hanstruepera sp. L53",,98.9,98.4,100,,,"Good","2018-05-26T00:38:08.287Z","2018-05-26T00:38:08.287Z"
"2080416.3","Flavobacterium alvei strain HR-AY",,2080416,"WGS","HR-AY",,,,,,,,"2018-02-06T00:00:00Z",,"PRJNA432127","SAMN08435333","GCA_002920895.1",,"PQVG01000000",,"Chung-Ang University",,"Illumina","1449.8x","SOAPdenovo v. 2",,,22,3823090,34.387543,3318,3192,,"freshwater",,"2017-07-18","South Korea","South Korea: Han River, Seoul",,,,,,,,,,,,,,,,,,,,,,,,,"Genome sequence of Flavobacterium sp. HR-AY","sample_type:Freshwater",99,98.7,100,2.3,,"Good","2018-05-25T22:31:33.347Z","2018-05-25T22:31:33.347Z"
"209053.3","Capnocytophaga sp. ChDC OS43 strain ChDC OS43",,209053,"Complete","ChDC OS43",,,,,,"KCOM:1579",,"2017-06-27T00:00:00Z",,"PRJNA386716","SAMN07125685",,,"CP022022",,"Chosun University",,"Illumina HiSeq","323.0x","SPAdes v. 3.8.2",1,,1,3412686,38.24,3230,3075,,"abscess",,"2005","South Korea","South Korea: Gwangju",,,,,,"Human, Homo sapiens",,,"refractory periapical abscess",,,,,,,,,,,,,,,,"Genome sequence of Capnocytophaga sp.","collected_by:Korean Collection for Oral Microbiology",99.6,99.4,100,,,"Good","2017-07-23T02:11:03.944Z","2017-07-23T02:11:03.944Z"
"2094025.3","Aureitalea sp. RR4-38",,2094025,"Complete","RR4-38",,,,,,"KCTC:52651",,"2018-03-01T00:00:00Z",,"PRJNA434542","SAMN08563960","GCA_002966125.1",,"CP027062",,"Pukyong National University",,"PacBio","277.0x","HGAP De novo Assembly 3 v. 3.0",1,,1,3182272,41.89469,2914,2838,,"Biofilter in a recirculating aquaculture system",,"2015-04-14","South Korea","South Korea: Busan city",,,,"<1 meter","env_biome:Biofilter in a recirculating aquaculture system",,,,,,,,,,,,,,,,,,,,"Genomic analysis of the strain RR4-38 isolated from a seawater recirculating aquaculture system",,99.2,98.9,100,,,"Good","2018-05-26T03:22:55.808Z","2018-05-26T03:22:55.808Z"
"2100723.3","Algibacter sp. ZY111",,2100723,"WGS","ZY111",,,,,,,,"2018-05-19T00:00:00Z",,"PRJNA470888","SAMN09195924","GCA_003143755.1",,"QFRI01000000",,"Shandong Uniwersity at Weihai",,"Illumina HiSeq","90.0x","SOAPdenovo v. 2.04",,,11,3339969,31.856085,2984,2932,,"Red algae",,"30-Oct-2017","China","China: Shandong",,,,,,,,,,,,,,,,,,,,,,,,,"Algibacter marinivivussp.nov.,a bacterium isolated from marine environment","sample_type:tissue sample",99.2,98.7,100,,,"Good","2018-05-30T11:55:29.587Z","2018-05-30T11:55:29.587Z"
"2100725.3","Brumimicrobium sp. C305",,2100725,"WGS","C305",,,,,,,,"2018-05-19T00:00:00Z",,"PRJNA470964","SAMN09195925","GCA_003143775.1",,"QFRJ01000000",,"Shandong Uniwersity at Weihai",,"Illumina HiSeq","100.0x","SOAPdenovo v. 2.04",,,35,3846876,35.490086,3448,3188,,"coastal sediment",,"30-Oct-2016","China","China: Shandong",,,,,,,,,,,,,,,,,,,,,,,,,"Brumimicrobium sp. C305 Genome sequencing and assembly","sample_type:mixed culture",97.1,96.2,100,,,"Good","2018-05-30T11:55:53.969Z","2018-05-30T11:55:53.969Z"
"2100726.3","Polaribacter sp. ZY113",,2100726,"WGS","ZY113",,,,,,,,"2018-05-15T00:00:00Z",,"PRJNA470823","SAMN09111996","GCA_003129485.1",,"QFFG01000000",,"Shandong Uniwersity at Weihai",,"Illumina HiSeq","120.0x","SOAPdenovo v. 2.04",,,20,3371861,30.08837,3019,2953,,,,"30-Oct-2017","China","China: Shandong",,,,,,"red alga",,,,,,,,,,,,,,,,,,,"Polaribacter aquimarinus sp. nov., isolated from sediment in a sediment of sea","sample_type:tissue sample",99.6,99.3,100,,,"Good","2018-05-30T13:55:53.327Z","2018-05-30T13:55:53.327Z"
"2108528.3","Aquimarina sp. AU119",,2108528,"WGS","Aquimarina sp. AU119",,,,,,,,"2018-05-09T00:00:00Z",,"PRJEB25480","SAMEA104674439","GCA_900312735.1",,"OMPF01000000",,"UNSW",,,,,,,39,6503066,32.41025,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genome of the marine bacterium Aquimarina sp. AU119",,98.5,97.3,100,,,"Good","2018-05-30T09:52:37.344Z","2018-05-30T09:52:37.344Z"
"2108529.3","Aquimarina sp. AU474",,2108529,"WGS","Aquimarina sp. AU474",,,,,,,,"2018-05-09T00:00:00Z",,"PRJEB25481","SAMEA104674440","GCA_900312815.1",,"OMPE01000000",,"UNSW",,,,,,,11,4838585,33.003677,4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genome of marine bacterium Aquimarina sp. AU474",,98.7,98.2,100,2.6,,"Good","2018-05-30T09:51:45.065Z","2018-05-30T09:51:45.065Z"
"2109943.3","Mesoflavibacter sp. HG37",,2109943,"WGS","HG37",,,,,,,,"2018-03-18T00:00:00Z",,"PRJNA437528","SAMN08667561","GCA_003008475.1",,"PXOS01000000",,"Second Institute of Oceanography, State Oceanic Administration",,"Illumina Hiseq X-Ten","400x","ABySS v. 1.9.0",,,22,3053328,31.179394,2763,2719,,"sea water",,"Dec-2015","Pacific Ocean","Pacific Ocean: Western Pacific Ocean",,,,"30m","env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"This project was used for calculating ANI value and the G+C content of whole genome in polyphasic characterization of new microbial species (Mesoflavibacter sp. strain HG37 and strain HG96).",,99.6,99.1,100,,,"Good","2018-05-26T07:11:44.495Z","2018-05-26T07:11:44.495Z"
